name,square,circle,triangle
hackthoon308train06423,0,1,1
hackthoon308train06424,1,0,1
hackthoon308train06425,0,1,0
hackthoon308train06426,1,0,1
hackthoon308train06427,0,1,1
hackthoon308train06428,1,1,1
hackthoon308train06429,1,0,1
hackthoon308train06430,0,0,1
hackthoon308train06431,1,0,0
hackthoon308train06432,0,1,1
hackthoon308train06433,1,0,0
hackthoon308train06434,1,1,1
hackthoon308train06435,1,0,0
hackthoon308train06436,0,1,1
hackthoon308train06437,1,0,0
hackthoon308train06438,0,1,1
hackthoon308train06439,1,1,0
hackthoon308train06440,1,1,1
hackthoon308train06441,0,1,1
hackthoon308train06442,0,1,1
hackthoon308train06443,1,1,0
hackthoon308train06444,1,1,1
hackthoon308train06445,1,0,1
hackthoon308train06446,1,1,1
hackthoon308train06447,0,0,1
hackthoon308train06448,1,0,0
hackthoon308train06449,0,1,1
hackthoon308train06450,1,0,1
hackthoon308train06451,1,0,1
hackthoon308train06452,1,1,1
hackthoon308train06453,1,1,1
hackthoon308train06454,1,1,1
hackthoon308train06455,0,0,1
hackthoon308train06456,1,0,1
hackthoon308train06457,1,1,1
hackthoon308train06458,0,1,1
hackthoon308train06459,1,0,1
hackthoon308train06460,1,1,1
hackthoon308train06461,0,1,1
hackthoon308train06462,1,1,0
hackthoon308train06463,1,1,0
hackthoon308train06464,1,0,1
hackthoon308train06465,1,0,0
hackthoon308train06466,1,0,0
hackthoon308train06467,0,0,1
hackthoon308train06468,1,1,1
hackthoon308train06469,1,1,0
hackthoon308train06470,0,1,1
hackthoon308train06471,0,0,1
hackthoon308train06472,1,0,1
hackthoon308train06473,1,1,1
hackthoon308train06474,0,1,1
hackthoon308train06475,1,0,1
hackthoon308train06476,1,0,1
hackthoon308train06477,1,0,1
hackthoon308train06478,1,0,1
hackthoon308train06479,1,1,0
hackthoon308train06480,1,1,0
hackthoon308train06481,1,1,0
hackthoon308train06482,0,0,1
hackthoon308train06483,1,1,0
hackthoon308train06484,1,1,0
hackthoon308train06485,0,1,1
hackthoon308train06486,1,1,1
hackthoon308train06487,0,1,1
hackthoon308train06488,0,1,1
hackthoon308train06489,1,1,1
hackthoon308train06490,1,0,1
hackthoon308train06491,1,1,0
hackthoon308train06492,1,1,1
hackthoon308train06493,1,1,1
hackthoon308train06494,1,1,1
hackthoon308train06495,1,1,1
hackthoon308train06496,1,0,1
hackthoon308train06497,1,0,1
hackthoon308train06498,0,1,1
hackthoon308train06499,1,1,0
hackthoon308train06500,1,0,1
hackthoon308train06501,1,1,0
hackthoon308train06502,0,1,0
hackthoon308train06503,1,0,1
hackthoon308train06504,1,0,1
hackthoon308train06505,1,0,1
hackthoon308train06506,0,1,1
hackthoon308train06507,1,1,0
hackthoon308train06508,0,1,1
hackthoon308train06509,1,1,1
hackthoon308train06510,1,1,1
hackthoon308train06511,1,0,1
hackthoon308train06512,1,1,0
hackthoon308train06513,1,1,1
hackthoon308train06514,1,1,0
hackthoon308train06515,1,1,0
hackthoon308train06516,1,1,1
hackthoon308train06517,1,0,1
hackthoon308train06518,1,0,1
hackthoon308train06519,0,1,1
hackthoon308train06520,1,0,1
hackthoon308train06521,1,1,0
hackthoon308train06522,1,0,1
hackthoon308train06523,0,1,1
hackthoon308train06524,1,0,1
hackthoon308train06525,0,1,1
hackthoon308train06526,0,1,1
hackthoon308train06527,1,1,0
hackthoon308train06528,0,1,1
hackthoon308train06529,0,1,1
hackthoon308train06530,1,1,1
hackthoon308train06531,0,1,1
hackthoon308train06532,1,1,1
hackthoon308train06533,0,1,1
hackthoon308train06534,1,1,0
hackthoon308train06535,1,0,1
hackthoon308train06536,1,0,1
hackthoon308train06537,1,0,0
hackthoon308train06538,1,1,1
hackthoon308train06539,0,1,1
hackthoon308train06540,1,0,1
hackthoon308train06541,0,1,1
hackthoon308train06542,1,1,1
hackthoon308train06543,1,0,1
hackthoon308train06544,1,1,0
hackthoon308train06545,1,1,0
hackthoon308train06546,1,1,1
hackthoon308train06547,0,1,1
hackthoon308train06548,1,1,1
hackthoon308train06549,1,1,0
hackthoon308train06550,1,0,1
hackthoon308train06551,1,1,1
hackthoon308train06552,1,1,0
hackthoon308train06553,1,1,0
hackthoon308train06554,1,1,0
hackthoon308train06555,1,1,0
hackthoon308train06556,1,1,0
hackthoon308train06557,1,1,0
hackthoon308train06558,1,1,0
hackthoon308train06559,0,1,1
hackthoon308train06560,1,0,1
hackthoon308train06561,0,1,1
hackthoon308train06562,1,0,1
hackthoon308train06563,0,1,1
hackthoon308train06564,1,0,1
hackthoon308train06565,1,0,1
hackthoon308train06566,1,1,0
hackthoon308train06567,0,1,0
hackthoon308train06568,1,0,1
hackthoon308train06569,1,1,1
hackthoon308train06570,1,1,0
hackthoon308train06571,1,1,0
hackthoon308train06572,1,1,1
hackthoon308train06573,0,1,1
hackthoon308train06574,0,1,1
hackthoon308train06575,1,1,1
hackthoon308train06576,1,1,0
hackthoon308train06577,0,0,1
hackthoon308train06578,1,1,0
hackthoon308train06579,1,1,0
hackthoon308train06580,0,1,1
hackthoon308train06581,0,0,1
hackthoon308train06582,0,1,1
hackthoon308train06583,1,0,1
hackthoon308train06584,1,1,1
hackthoon308train06585,0,1,1
hackthoon308train06586,1,1,1
hackthoon308train06587,1,0,1
hackthoon308train06588,1,1,1
hackthoon308train06589,1,1,0
hackthoon308train06590,1,0,1
hackthoon308train06591,1,1,1
hackthoon308train06592,1,1,1
hackthoon308train06593,1,1,1
hackthoon308train06594,1,1,0
hackthoon308train06595,0,1,1
hackthoon308train06596,0,1,1
hackthoon308train06597,0,1,0
hackthoon308train06598,1,1,0
hackthoon308train06599,1,1,0
hackthoon308train06600,1,0,1
hackthoon308train06601,1,0,1
hackthoon308train06602,1,0,1
hackthoon308train06603,1,1,0
hackthoon308train06604,1,1,0
hackthoon308train06605,1,0,1
hackthoon308train06606,1,1,0
hackthoon308train06607,0,1,1
hackthoon308train06608,1,0,1
hackthoon308train06609,0,1,1
hackthoon308train06610,1,1,1
hackthoon308train06611,1,1,1
hackthoon308train06612,1,1,0
hackthoon308train06613,0,1,1
hackthoon308train06614,1,1,1
hackthoon308train06615,0,1,1
hackthoon308train06616,0,0,1
hackthoon308train06617,1,1,1
hackthoon308train06618,1,1,1
hackthoon308train06619,1,0,1
hackthoon308train06620,1,0,1
hackthoon308train06621,0,1,1
hackthoon308train06622,1,0,1
hackthoon308train06623,1,0,1
hackthoon308train06624,0,1,1
hackthoon308train06625,1,1,0
hackthoon308train06626,1,0,1
hackthoon308train06627,1,1,1
hackthoon308train06628,0,1,1
hackthoon308train06629,1,1,1
hackthoon308train06630,0,1,1
hackthoon308train06631,1,0,1
hackthoon308train06632,1,0,0
hackthoon308train06633,1,0,1
hackthoon308train06634,1,0,1
hackthoon308train06635,1,1,0
hackthoon308train06636,0,1,1
hackthoon308train06637,0,1,1
hackthoon308train06638,1,1,0
hackthoon308train06639,0,1,1
hackthoon308train06640,0,1,1
hackthoon308train06641,1,1,1
hackthoon308train06642,1,1,0
hackthoon308train06643,1,1,1
hackthoon308train06644,1,1,0
hackthoon308train06645,1,1,1
hackthoon308train06646,1,0,1
hackthoon308train06647,1,1,1
hackthoon308train06648,1,1,0
hackthoon308train06649,1,0,1
hackthoon308train06650,0,0,1
hackthoon308train06651,1,1,0
hackthoon308train06652,0,1,1
hackthoon308train06653,1,0,1
hackthoon308train06654,1,0,1
hackthoon308train06655,0,1,1
hackthoon308train06656,0,1,1
hackthoon308train06657,1,0,0
hackthoon308train06658,1,1,1
hackthoon308train06659,1,1,1
hackthoon308train06660,1,1,0
hackthoon308train06661,1,1,0
hackthoon308train06662,0,1,1
hackthoon308train06663,0,1,1
hackthoon308train06664,1,1,1
hackthoon308train06665,1,0,1
hackthoon308train06666,1,0,1
hackthoon308train06667,0,1,1
hackthoon308train06668,1,1,1
hackthoon308train06669,1,1,1
hackthoon308train06670,1,1,1
hackthoon308train06671,1,1,0
hackthoon308train06672,1,1,0
hackthoon308train06673,1,1,1
hackthoon308train06674,1,0,1
hackthoon308train06675,1,0,1
hackthoon308train06676,1,0,0
hackthoon308train06677,1,1,1
hackthoon308train06678,0,1,1
hackthoon308train06679,1,1,1
hackthoon308train06680,1,0,1
hackthoon308train06681,1,1,0
hackthoon308train06682,0,1,0
hackthoon308train06683,0,1,1
hackthoon308train06684,1,1,1
hackthoon308train06685,1,1,0
hackthoon308train06686,1,1,1
hackthoon308train06687,1,0,1
hackthoon308train06688,1,1,1
hackthoon308train06689,0,1,1
hackthoon308train06690,1,1,0
hackthoon308train06691,1,0,1
hackthoon308train06692,1,1,0
hackthoon308train06693,1,1,0
hackthoon308train06694,1,1,0
hackthoon308train06695,1,1,1
hackthoon308train06696,0,1,1
hackthoon308train06697,0,0,1
hackthoon308train06698,1,1,1
hackthoon308train06699,1,1,0
hackthoon308train06700,0,1,0
hackthoon308train06701,1,0,1
hackthoon308train06702,1,0,0
hackthoon308train06703,1,1,1
hackthoon308train06704,1,1,1
hackthoon308train06705,0,0,1
hackthoon308train06706,0,1,1
hackthoon308train06707,0,1,1
hackthoon308train06708,1,0,1
hackthoon308train06709,1,0,1
hackthoon308train06710,1,0,1
hackthoon308train06711,0,1,1
hackthoon308train06712,1,1,1
hackthoon308train06713,1,1,1
hackthoon308train06714,1,1,1
hackthoon308train06715,1,1,1
hackthoon308train06716,1,1,0
hackthoon308train06717,0,1,1
hackthoon308train06718,1,1,0
hackthoon308train06719,1,1,1
hackthoon308train06720,0,1,1
hackthoon308train06721,1,0,1
hackthoon308train06722,1,1,0
hackthoon308train06723,1,0,1
hackthoon308train06724,0,1,1
hackthoon308train06725,1,1,0
hackthoon308train06726,1,1,0
hackthoon308train06727,0,1,1
hackthoon308train06728,1,1,0
hackthoon308train06729,1,0,1
hackthoon308train06730,0,1,1
hackthoon308train06731,0,1,1
hackthoon308train06732,1,1,0
hackthoon308train06733,1,1,1
hackthoon308train06734,1,0,1
hackthoon308train06735,1,1,0
hackthoon308train06736,0,1,1
hackthoon308train06737,1,1,0
hackthoon308train06738,1,1,1
hackthoon308train06739,1,0,0
hackthoon308train06740,1,1,1
hackthoon308train06741,0,1,1
hackthoon308train06742,1,0,1
hackthoon308train06743,1,1,1
hackthoon308train06744,0,1,1
hackthoon308train06745,1,0,1
hackthoon308train06746,1,0,1
hackthoon308train06747,1,1,1
hackthoon308train06748,1,1,1
hackthoon308train06749,1,0,1
hackthoon308train06750,1,1,1
hackthoon308train06751,1,1,1
hackthoon308train06752,1,0,1
hackthoon308train06753,1,0,0
hackthoon308train06754,1,0,0
hackthoon308train06755,1,1,0
hackthoon308train06756,1,0,1
hackthoon308train06757,0,1,1
hackthoon308train06758,1,1,1
hackthoon308train06759,1,0,0
hackthoon308train06760,1,1,1
hackthoon308train06761,1,1,1
hackthoon308train06762,0,1,1
hackthoon308train06763,1,1,0
hackthoon308train06764,1,1,0
hackthoon308train06765,1,1,1
hackthoon308train06766,1,0,1
hackthoon308train06767,1,1,1
hackthoon308train06768,1,1,0
hackthoon308train06769,1,1,1
hackthoon308train06770,1,0,0
hackthoon308train06771,1,0,0
hackthoon308train06772,1,1,0
hackthoon308train06773,1,0,0
hackthoon308train06774,0,0,1
hackthoon308train06775,1,1,1
hackthoon308train06776,1,1,1
hackthoon308train06777,0,1,1
hackthoon308train06778,0,1,0
hackthoon308train06779,1,1,0
hackthoon308train06780,1,0,1
hackthoon308train06781,1,1,0
hackthoon308train06782,1,1,1
hackthoon308train06783,1,1,0
hackthoon308train06784,1,0,1
hackthoon308train06785,1,0,0
hackthoon308train06786,1,0,0
hackthoon308train06787,1,0,1
hackthoon308train06788,0,1,1
hackthoon308train06789,1,1,1
hackthoon308train06790,1,0,1
hackthoon308train06791,0,1,1
hackthoon308train06792,1,1,1
hackthoon308train06793,1,1,1
hackthoon308train06794,1,0,1
hackthoon308train06795,1,0,1
hackthoon308train06796,1,1,0
hackthoon308train06797,1,1,1
hackthoon308train06798,1,1,0
hackthoon308train06799,0,1,1
hackthoon308train06800,0,1,1
hackthoon308train06801,0,1,1
hackthoon308train06802,1,1,0
hackthoon308train06803,1,0,0
hackthoon308train06804,0,0,1
hackthoon308train06805,1,1,1
hackthoon308train06806,0,1,1
hackthoon308train06807,0,1,1
hackthoon308train06808,0,1,1
hackthoon308train06809,1,0,1
hackthoon308train06810,1,1,1
hackthoon308train06811,0,1,1
hackthoon308train06812,0,1,1
hackthoon308train06813,0,1,1
hackthoon308train06814,1,0,0
hackthoon308train06815,1,0,1
hackthoon308train06816,0,1,1
hackthoon308train06817,1,1,0
hackthoon308train06818,0,0,1
hackthoon308train06819,1,1,1
hackthoon308train06820,1,0,1
hackthoon308train06821,1,1,0
hackthoon308train06822,0,1,1
hackthoon308train06823,0,1,1
hackthoon308train06824,1,0,1
hackthoon308train06825,1,1,1
hackthoon308train06826,1,0,1
hackthoon308train06827,1,0,0
hackthoon308train06828,1,1,0
hackthoon308train06829,0,1,1
hackthoon308train06830,0,1,1
hackthoon308train06831,1,1,1
hackthoon308train06832,1,1,1
hackthoon308train06833,1,1,0
hackthoon308train06834,1,1,1
hackthoon308train06835,1,1,1
hackthoon308train06836,1,0,1
hackthoon308train06837,0,1,1
hackthoon308train06838,1,0,1
hackthoon308train06839,1,1,0
hackthoon308train06840,0,0,1
hackthoon308train06841,0,1,1
hackthoon308train06842,1,1,0
hackthoon308train06843,0,1,0
hackthoon308train06844,1,1,1
hackthoon308train06845,1,0,1
hackthoon308train06846,1,0,1
hackthoon308train06847,1,1,1
hackthoon308train06848,0,1,1
hackthoon308train06849,1,1,1
hackthoon308train06850,1,1,0
hackthoon308train06851,0,1,1
hackthoon308train06852,1,1,0
hackthoon308train06853,0,1,1
hackthoon308train06854,1,0,0
hackthoon308train06855,1,0,1
hackthoon308train06856,1,0,1
hackthoon308train06857,1,0,1
hackthoon308train06858,1,0,1
hackthoon308train06859,1,1,1
hackthoon308train06860,1,1,0
hackthoon308train06861,1,1,1
hackthoon308train06862,1,1,1
hackthoon308train06863,1,0,1
hackthoon308train06864,1,0,1
hackthoon308train06865,1,1,0
hackthoon308train06866,1,1,1
hackthoon308train06867,1,0,1
hackthoon308train06868,1,1,0
hackthoon308train06869,1,0,0
hackthoon308train06870,0,0,1
hackthoon308train06871,0,1,0
hackthoon308train06872,0,1,1
hackthoon308train06873,1,1,0
hackthoon308train06874,0,1,1
hackthoon308train06875,1,0,1
hackthoon308train06876,1,0,1
hackthoon308train06877,1,1,1
hackthoon308train06878,1,0,1
hackthoon308train06879,1,1,0
hackthoon308train06880,1,1,0
hackthoon308train06881,0,1,1
hackthoon308train06882,1,1,1
hackthoon308train06883,0,1,0
hackthoon308train06884,1,1,0
hackthoon308train06885,1,1,1
hackthoon308train06886,0,1,1
hackthoon308train06887,1,1,0
hackthoon308train06888,1,0,1
hackthoon308train06889,1,0,1
hackthoon308train06890,1,1,0
hackthoon308train06891,1,0,1
hackthoon308train06892,0,1,1
hackthoon308train06893,1,0,1
hackthoon308train06894,1,0,1
hackthoon308train06895,1,1,0
hackthoon308train06896,1,0,1
hackthoon308train06897,1,0,0
hackthoon308train06898,0,1,1
hackthoon308train06899,1,1,0
hackthoon308train06900,1,0,0
hackthoon308train06901,1,0,1
hackthoon308train06902,0,1,1
hackthoon308train06903,1,0,1
hackthoon308train06904,0,1,1
hackthoon308train06905,1,1,0
hackthoon308train06906,1,1,0
hackthoon308train06907,1,0,1
hackthoon308train06908,0,1,1
hackthoon308train06909,1,0,1
hackthoon308train06910,1,1,1
hackthoon308train06911,0,1,1
hackthoon308train06912,1,0,1
hackthoon308train06913,1,0,1
hackthoon308train06914,1,0,1
hackthoon308train06915,1,0,1
hackthoon308train06916,0,0,1
hackthoon308train06917,1,0,1
hackthoon308train06918,0,1,1
hackthoon308train06919,1,1,0
hackthoon308train06920,1,0,1
hackthoon308train06921,1,0,0
hackthoon308train06922,1,1,1
hackthoon308train06923,0,1,1
hackthoon308train06924,1,1,1
hackthoon308train06925,1,0,1
hackthoon308train06926,1,1,0
hackthoon308train06927,1,1,1
hackthoon308train06928,0,1,1
hackthoon308train06929,1,1,1
hackthoon308train06930,1,0,1
hackthoon308train06931,0,1,1
hackthoon308train06932,1,1,1
hackthoon308train06933,1,0,1
hackthoon308train06934,1,1,0
hackthoon308train06935,1,1,1
hackthoon308train06936,1,0,1
hackthoon308train06937,1,1,0
hackthoon308train06938,1,0,1
hackthoon308train06939,1,0,1
hackthoon308train06940,1,1,1
hackthoon308train06941,0,1,1
hackthoon308train06942,1,0,1
hackthoon308train06943,0,0,1
hackthoon308train06944,1,1,1
hackthoon308train06945,1,1,1
hackthoon308train06946,1,1,0
hackthoon308train06947,1,0,1
hackthoon308train06948,0,1,1
hackthoon308train06949,1,1,1
hackthoon308train06950,1,0,1
hackthoon308train06951,1,1,0
hackthoon308train06952,0,1,1
hackthoon308train06953,1,0,1
hackthoon308train06954,1,1,0
hackthoon308train06955,1,0,1
hackthoon308train06956,1,1,1
hackthoon308train06957,0,1,1
hackthoon308train06958,1,1,1
hackthoon308train06959,0,1,1
hackthoon308train06960,1,1,1
hackthoon308train06961,1,1,0
hackthoon308train06962,1,1,0
hackthoon308train06963,0,1,1
hackthoon308train06964,0,1,1
hackthoon308train06965,1,0,1
hackthoon308train06966,1,1,0
hackthoon308train06967,0,1,1
hackthoon308train06968,1,1,0
hackthoon308train06969,1,0,1
hackthoon308train06970,1,1,1
hackthoon308train06971,1,0,1
hackthoon308train06972,0,1,0
hackthoon308train06973,1,1,1
hackthoon308train06974,1,1,0
hackthoon308train06975,1,1,0
hackthoon308train06976,1,0,1
hackthoon308train06977,0,1,1
hackthoon308train06978,1,0,0
hackthoon308train06979,1,0,1
hackthoon308train06980,1,1,1
hackthoon308train06981,1,0,1
hackthoon308train06982,1,1,1
hackthoon308train06983,1,0,1
hackthoon308train06984,1,0,1
hackthoon308train06985,1,1,1
hackthoon308train06986,1,0,1
hackthoon308train06987,1,1,0
hackthoon308train06988,0,1,0
hackthoon308train06989,1,0,1
hackthoon308train06990,0,1,1
hackthoon308train06991,1,0,1
hackthoon308train06992,1,1,0
hackthoon308train06993,0,1,1
hackthoon308train06994,1,1,0
hackthoon308train06995,1,0,1
hackthoon308train06996,1,0,1
hackthoon308train06997,1,1,0
hackthoon308train06998,0,1,1
hackthoon308train06999,1,1,0
hackthoon308train07000,0,1,0
hackthoon308train07001,0,1,1
hackthoon308train07002,0,1,1
hackthoon308train07003,0,1,0
hackthoon308train07004,1,0,1
hackthoon308train07005,1,0,1
hackthoon308train07006,1,1,0
hackthoon308train07007,1,0,1
hackthoon308train07008,1,1,1
hackthoon308train07009,0,1,1
hackthoon308train07010,1,1,0
hackthoon308train07011,0,1,1
hackthoon308train07012,1,0,1
hackthoon308train07013,1,1,0
hackthoon308train07014,1,1,1
hackthoon308train07015,1,1,1
hackthoon308train07016,1,1,1
hackthoon308train07017,1,1,1
hackthoon308train07018,0,1,1
hackthoon308train07019,0,1,1
hackthoon308train07020,0,1,1
hackthoon308train07021,1,1,0
hackthoon308train07022,1,1,1
hackthoon308train07023,1,1,0
hackthoon308train07024,1,1,1
hackthoon308train07025,1,0,0
hackthoon308train07026,1,1,0
hackthoon308train07027,1,0,1
hackthoon308train07028,1,1,0
hackthoon308train07029,0,1,1
hackthoon308train07030,1,0,1
hackthoon308train07031,1,1,0
hackthoon308train07032,1,1,0
hackthoon308train07033,1,0,1
hackthoon308train07034,1,1,0
hackthoon308train07035,0,1,1
hackthoon308train07036,1,1,1
hackthoon308train07037,1,1,1
hackthoon308train07038,1,1,1
hackthoon308train07039,0,1,1
hackthoon308train07040,1,1,0
hackthoon308train07041,0,1,1
hackthoon308train07042,1,1,1
hackthoon308train07043,0,1,0
hackthoon308train07044,1,0,1
hackthoon308train07045,0,1,1
hackthoon308train07046,0,0,1
hackthoon308train07047,0,1,1
hackthoon308train07048,1,0,1
hackthoon308train07049,1,1,1
hackthoon308train07050,1,0,1
hackthoon308train07051,1,0,1
hackthoon308train07052,0,1,0
hackthoon308train07053,0,1,1
hackthoon308train07054,0,1,1
hackthoon308train07055,1,1,0
hackthoon308train07056,0,1,1
hackthoon308train07057,1,0,1
hackthoon308train07058,1,0,1
hackthoon308train07059,1,1,1
hackthoon308train07060,1,1,0
hackthoon308train07061,0,0,1
hackthoon308train07062,0,1,1
hackthoon308train07063,1,1,0
hackthoon308train07064,1,1,1
hackthoon308train07065,1,1,0
hackthoon308train07066,1,1,0
hackthoon308train07067,1,0,1
hackthoon308train07068,1,0,1
hackthoon308train07069,1,0,1
hackthoon308train07070,1,1,1
hackthoon308train07071,1,1,0
hackthoon308train07072,1,0,1
hackthoon308train07073,0,1,0
hackthoon308train07074,1,1,0
hackthoon308train07075,0,0,1
hackthoon308train07076,1,1,1
hackthoon308train07077,1,0,0
hackthoon308train07078,0,1,1
hackthoon308train07079,0,1,1
hackthoon308train07080,1,1,0
hackthoon308train07081,1,1,1
hackthoon308train07082,1,1,0
hackthoon308train07083,1,0,0
hackthoon308train07084,0,1,1
hackthoon308train07085,0,1,1
hackthoon308train07086,0,0,1
hackthoon308train07087,1,1,1
hackthoon308train07088,0,1,0
hackthoon308train07089,1,1,0
hackthoon308train07090,1,1,0
hackthoon308train07091,1,1,0
hackthoon308train07092,1,1,1
hackthoon308train07093,1,0,1
hackthoon308train07094,1,1,1
hackthoon308train07095,0,1,0
hackthoon308train07096,0,1,0
hackthoon308train07097,0,1,1
hackthoon308train07098,1,0,0
hackthoon308train07099,0,1,0
hackthoon308train07100,1,0,1
hackthoon308train07101,0,0,1
hackthoon308train07102,0,0,1
hackthoon308train07103,0,1,0
hackthoon308train07104,1,1,1
hackthoon308train07105,1,1,1
hackthoon308train07106,1,0,1
hackthoon308train07107,1,1,1
hackthoon308train07108,1,1,0
hackthoon308train07109,1,1,1
hackthoon308train07110,1,1,1
hackthoon308train07111,1,0,1
hackthoon308train07112,0,1,1
hackthoon308train07113,0,1,0
hackthoon308train07114,1,0,1
hackthoon308train07115,1,0,1
hackthoon308train07116,1,1,0
hackthoon308train07117,0,1,1
hackthoon308train07118,1,0,0
hackthoon308train07119,1,0,1
hackthoon308train07120,1,1,1
hackthoon308train07121,0,1,1
hackthoon308train07122,0,0,1
hackthoon308train07123,1,0,1
hackthoon308train07124,1,1,1
hackthoon308train07125,1,1,1
hackthoon308train07126,1,0,1
hackthoon308train07127,1,1,1
hackthoon308train07128,1,1,0
hackthoon308train07129,1,1,0
hackthoon308train07130,1,0,1
hackthoon308train07131,1,1,0
hackthoon308train07132,0,1,1
hackthoon308train07133,0,1,1
hackthoon308train07134,1,0,1
hackthoon308train07135,1,1,0
hackthoon308train07136,1,1,0
hackthoon308train07137,1,1,1
hackthoon308train07138,0,1,1
hackthoon308train07139,0,1,1
hackthoon308train07140,0,1,1
hackthoon308train07141,1,1,0
hackthoon308train07142,1,1,1
hackthoon308train07143,1,1,1
hackthoon308train07144,0,0,1
hackthoon308train07145,1,1,0
hackthoon308train07146,1,0,1
hackthoon308train07147,0,1,1
hackthoon308train07148,1,1,1
hackthoon308train07149,1,1,1
hackthoon308train07150,1,1,0
hackthoon308train07151,1,1,1
hackthoon308train07152,1,0,1
hackthoon308train07153,1,1,0
hackthoon308train07154,1,0,1
hackthoon308train07155,0,1,1
hackthoon308train07156,1,0,0
hackthoon308train07157,0,1,1
hackthoon308train07158,1,0,1
hackthoon308train07159,1,1,0
hackthoon308train07160,0,0,1
hackthoon308train07161,0,1,1
hackthoon308train07162,1,0,1
hackthoon308train07163,0,1,1
hackthoon308train07164,1,1,0
hackthoon308train07165,0,1,1
hackthoon308train07166,0,1,1
hackthoon308train07167,0,1,1
hackthoon308train07168,0,1,1
hackthoon308train07169,1,1,0
hackthoon308train07170,0,1,0
hackthoon308train07171,1,1,0
hackthoon308train07172,0,1,1
hackthoon308train07173,0,1,1
hackthoon308train07174,1,1,1
hackthoon308train07175,1,0,1
hackthoon308train07176,1,0,0
hackthoon308train07177,1,1,0
hackthoon308train07178,0,1,1
hackthoon308train07179,1,0,1
hackthoon308train07180,1,1,0
hackthoon308train07181,1,1,1
hackthoon308train07182,1,1,0
hackthoon308train07183,0,1,1
hackthoon308train07184,1,1,1
hackthoon308train07185,1,1,0
hackthoon308train07186,1,1,1
hackthoon308train07187,1,0,0
hackthoon308train07188,1,1,0
hackthoon308train07189,1,1,1
hackthoon308train07190,1,0,1
hackthoon308train07191,1,0,1
hackthoon308train07192,1,0,1
hackthoon308train07193,1,0,1
hackthoon308train07194,0,1,1
hackthoon308train07195,1,0,1
hackthoon308train07196,0,1,1
hackthoon308train07197,0,1,1
hackthoon308train07198,1,1,1
hackthoon308train07199,1,0,1
hackthoon308train07200,1,1,1
hackthoon308train07201,1,0,1
hackthoon308train07202,0,1,1
hackthoon308train07203,0,1,1
hackthoon308train07204,1,1,1
hackthoon308train07205,1,1,1
hackthoon308train07206,1,0,1
hackthoon308train07207,0,1,1
hackthoon308train07208,0,1,1
hackthoon308train07209,1,1,0
hackthoon308train07210,1,1,0
hackthoon308train07211,1,1,0
hackthoon308train07212,0,0,1
hackthoon308train07213,1,1,1
hackthoon308train07214,0,1,1
hackthoon308train07215,0,1,0
hackthoon308train07216,1,0,1
hackthoon308train07217,0,1,1
hackthoon308train07218,1,1,0
hackthoon308train07219,1,1,0
hackthoon308train07220,0,1,0
hackthoon308train07221,1,1,1
hackthoon308train07222,0,1,1
hackthoon308train07223,0,1,1
hackthoon308train07224,1,1,0
hackthoon308train07225,1,1,0
hackthoon308train07226,1,0,0
hackthoon308train07227,1,1,1
hackthoon308train07228,1,1,0
hackthoon308train07229,0,0,1
hackthoon308train07230,1,1,0
hackthoon308train07231,0,1,1
hackthoon308train07232,1,0,0
hackthoon308train07233,1,0,1
hackthoon308train07234,0,0,1
hackthoon308train07235,1,1,0
hackthoon308train07236,1,0,1
hackthoon308train07237,0,1,1
hackthoon308train07238,1,0,1
hackthoon308train07239,1,1,1
hackthoon308train07240,1,1,0
hackthoon308train07241,1,1,0
hackthoon308train07242,1,0,1
hackthoon308train07243,1,1,1
hackthoon308train07244,0,1,1
hackthoon308train07245,1,1,0
hackthoon308train07246,0,1,1
hackthoon308train07247,1,0,1
hackthoon308train07248,1,1,0
hackthoon308train07249,0,1,0
hackthoon308train07250,1,1,0
hackthoon308train07251,1,0,1
hackthoon308train07252,1,0,1
hackthoon308train07253,0,0,1
hackthoon308train07254,1,1,0
hackthoon308train07255,1,1,1
hackthoon308train07256,0,1,1
hackthoon308train07257,1,0,1
hackthoon308train07258,0,1,1
hackthoon308train07259,1,0,1
hackthoon308train07260,1,1,1
hackthoon308train07261,1,1,1
hackthoon308train07262,1,0,1
hackthoon308train07263,1,0,1
hackthoon308train07264,0,0,1
hackthoon308train07265,1,1,0
hackthoon308train07266,1,0,1
hackthoon308train07267,1,0,1
hackthoon308train07268,1,1,1
hackthoon308train07269,1,1,0
hackthoon308train07270,1,1,0
hackthoon308train07271,1,1,0
hackthoon308train07272,1,0,1
hackthoon308train07273,1,1,1
hackthoon308train07274,1,1,1
hackthoon308train07275,1,0,1
hackthoon308train07276,1,0,1
hackthoon308train07277,1,0,1
hackthoon308train07278,0,1,1
hackthoon308train07279,1,1,0
hackthoon308train07280,1,1,0
hackthoon308train07281,1,0,1
hackthoon308train07282,0,1,1
hackthoon308train07283,0,1,1
hackthoon308train07284,0,1,1
hackthoon308train07285,1,0,1
hackthoon308train07286,0,1,1
hackthoon308train07287,1,1,0
hackthoon308train07288,0,1,1
hackthoon308train07289,1,1,0
hackthoon308train07290,1,0,1
hackthoon308train07291,1,1,1
hackthoon308train07292,1,0,1
hackthoon308train07293,1,1,1
hackthoon308train07294,1,1,1
hackthoon308train07295,1,1,0
hackthoon308train07296,1,1,1
